"baby_id","ID_testdate","gender","study_name","age_days","age_months_binned","age_continuous","vocab_type","vocab_score","vocab_cross_lang","vocab_type_dom","lang_group","lang_exp_eng","lang_exp_fre","lang_exp_other","lang_dom","cdi_filled_by","n_administrations","both_cdi_filled","required_cdi_filled","eng_cdi_filled","fre_cdi_filled","dom_cdi_filled","cdi_available","number_of_te","eng_unique_words","fre_unique_words","date_of_test","visit_num","multiple_visits","total_keeper_visits","years_education","firstborn","balance","balance_group","participant_id","exclude.age","exclude.language"
"347","347_2011-12-12","M","Prime24",668,21,21.96,"word_vocab",127,"combined","word_vocab","bilingual",39,61,0,"French","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",29,35,34,2011-12-12,1,FALSE,1,16,"n",39,"60_40",166,0,0
"347","347_2011-12-12","M","Prime24",668,21,21.96,"concept_vocab",98,"combined","concept_vocab","bilingual",39,61,0,"French","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",29,35,34,2011-12-12,1,FALSE,1,16,"n",39,"60_40",166,0,0
"347","347_2011-12-12","M","Prime24",668,21,21.96,"total_words_eng",64,"single","TotalNW_NonDom","bilingual",39,61,0,"French","Mother",1,"Y","Y","Y","Y","Y","bothFilled",29,35,34,2011-12-12,1,FALSE,1,16,"n",39,"60_40",166,0,0
"347","347_2011-12-12","M","Prime24",668,21,21.96,"total_words_fre",63,"single","TotalNW_Dom","bilingual",39,61,0,"French","Mother",1,"Y","Y","Y","Y","Y","bothFilled",29,35,34,2011-12-12,1,FALSE,1,16,"n",39,"60_40",166,0,0
"397","397_2012-02-05","M","Mix20",641,21,21.07,"word_vocab",59,"combined","word_vocab","bilingual",55,45,0,"English","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",16,15,12,2012-02-05,1,TRUE,2,21,"y",45,"50_50",153,0,0
"397","397_2012-02-05","M","Mix20",641,21,21.07,"concept_vocab",43,"combined","concept_vocab","bilingual",55,45,0,"English","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",16,15,12,2012-02-05,1,TRUE,2,21,"y",45,"50_50",153,0,0
"397","397_2012-02-05","M","Mix20",641,21,21.07,"total_words_eng",31,"single","TotalNW_Dom","bilingual",55,45,0,"English","Mother",1,"Y","Y","Y","Y","Y","bothFilled",16,15,12,2012-02-05,1,TRUE,2,21,"y",45,"50_50",153,0,0
"397","397_2012-02-05","M","Mix20",641,21,21.07,"total_words_fre",28,"single","TotalNW_NonDom","bilingual",55,45,0,"English","Mother",1,"Y","Y","Y","Y","Y","bothFilled",16,15,12,2012-02-05,1,TRUE,2,21,"y",45,"50_50",153,0,0
"351","351_2012-02-25","F","Mix20",620,20,20.38,"word_vocab",43,"combined","word_vocab","bilingual",67,34,0,"English","Father",NA,"Y","Y","Y","Y","Y","bothFilled",7,7,22,2012-02-25,1,FALSE,1,16,"y",33.5,"60_40",217,0,0
"351","351_2012-02-25","F","Mix20",620,20,20.38,"concept_vocab",36,"combined","concept_vocab","bilingual",67,34,0,"English","Father",NA,"Y","Y","Y","Y","Y","bothFilled",7,7,22,2012-02-25,1,FALSE,1,16,"y",33.5,"60_40",217,0,0
"351","351_2012-02-25","F","Mix20",620,20,20.38,"total_words_eng",14,"single","TotalNW_Dom","bilingual",67,34,0,"English","Father",1,"Y","Y","Y","Y","Y","bothFilled",7,7,22,2012-02-25,1,FALSE,1,16,"y",33.5,"60_40",217,0,0
"351","351_2012-02-25","F","Mix20",620,20,20.38,"total_words_fre",29,"single","TotalNW_NonDom","bilingual",67,34,0,"English","Father",1,"Y","Y","Y","Y","Y","bothFilled",7,7,22,2012-02-25,1,FALSE,1,16,"y",33.5,"60_40",217,0,0
"843","843_2012-03-03","F","BiAEM22",674,22,22.16,"word_vocab",347,"combined","word_vocab","bilingual",26,74,0,"French","Mother and Father",NA,"Y","Y","Y","Y","Y","bothFilled",82,148,35,2012-03-03,1,FALSE,1,NA,"y",26,"70_30",165,0,0
"180","180_2012-03-03","M","Mix20",632,20,20.78,"word_vocab",145,"combined","word_vocab","bilingual",54.5,45.5,0,"English","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",32,58,23,2012-03-03,1,FALSE,1,18,"n",45.5,"50_50",603,0,0
"843","843_2012-03-03","F","BiAEM22",674,22,22.16,"concept_vocab",265,"combined","concept_vocab","bilingual",26,74,0,"French","Mother and Father",NA,"Y","Y","Y","Y","Y","bothFilled",82,148,35,2012-03-03,1,FALSE,1,NA,"y",26,"70_30",165,0,0
"180","180_2012-03-03","M","Mix20",632,20,20.78,"concept_vocab",113,"combined","concept_vocab","bilingual",54.5,45.5,0,"English","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",32,58,23,2012-03-03,1,FALSE,1,18,"n",45.5,"50_50",603,0,0
"843","843_2012-03-03","F","BiAEM22",674,22,22.16,"total_words_eng",230,"single","TotalNW_NonDom","bilingual",26,74,0,"French","Mother and Father",1,"Y","Y","Y","Y","Y","bothFilled",82,148,35,2012-03-03,1,FALSE,1,NA,"y",26,"70_30",165,0,0
"180","180_2012-03-03","M","Mix20",632,20,20.78,"total_words_eng",90,"single","TotalNW_Dom","bilingual",54.5,45.5,0,"English","Mother",1,"Y","Y","Y","Y","Y","bothFilled",32,58,23,2012-03-03,1,FALSE,1,18,"n",45.5,"50_50",603,0,0
"843","843_2012-03-03","F","BiAEM22",674,22,22.16,"total_words_fre",117,"single","TotalNW_Dom","bilingual",26,74,0,"French","Mother and Father",1,"Y","Y","Y","Y","Y","bothFilled",82,148,35,2012-03-03,1,FALSE,1,NA,"y",26,"70_30",165,0,0
"180","180_2012-03-03","M","Mix20",632,20,20.78,"total_words_fre",55,"single","TotalNW_NonDom","bilingual",54.5,45.5,0,"English","Mother",1,"Y","Y","Y","Y","Y","bothFilled",32,58,23,2012-03-03,1,FALSE,1,18,"n",45.5,"50_50",603,0,0
"781","781_2012-03-10","F","BiAEM22",690,22,22.68,"word_vocab",100,"combined","word_vocab","bilingual",60,40,0,"English","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",9,53,29,2012-03-10,1,FALSE,1,NA,"n",40,"60_40",480,0,0
"781","781_2012-03-10","F","BiAEM22",690,22,22.68,"concept_vocab",91,"combined","concept_vocab","bilingual",60,40,0,"English","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",9,53,29,2012-03-10,1,FALSE,1,NA,"n",40,"60_40",480,0,0
"781","781_2012-03-10","F","BiAEM22",690,22,22.68,"total_words_eng",62,"single","TotalNW_Dom","bilingual",60,40,0,"English","Mother",1,"Y","Y","Y","Y","Y","bothFilled",9,53,29,2012-03-10,1,FALSE,1,NA,"n",40,"60_40",480,0,0
"781","781_2012-03-10","F","BiAEM22",690,22,22.68,"total_words_fre",38,"single","TotalNW_NonDom","bilingual",60,40,0,"English","Mother",1,"Y","Y","Y","Y","Y","bothFilled",9,53,29,2012-03-10,1,FALSE,1,NA,"n",40,"60_40",480,0,0
"1072","1072_2012-03-19","F","Mix20",657,21,21.6,"word_vocab",416,"combined","word_vocab","bilingual",50,50,0,"French",NA,NA,"Y","Y","Y","Y","Y","bothFilled",120,86,90,2012-03-19,1,FALSE,1,18,"n",50,"50_50",391,0,0
"1072","1072_2012-03-19","F","Mix20",657,21,21.6,"concept_vocab",296,"combined","concept_vocab","bilingual",50,50,0,"French",NA,NA,"Y","Y","Y","Y","Y","bothFilled",120,86,90,2012-03-19,1,FALSE,1,18,"n",50,"50_50",391,0,0
"1072","1072_2012-03-19","F","Mix20",657,21,21.6,"total_words_eng",206,"single","TotalNW_NonDom","bilingual",50,50,0,"French",NA,1,"Y","Y","Y","Y","Y","bothFilled",120,86,90,2012-03-19,1,FALSE,1,18,"n",50,"50_50",391,0,0
"1072","1072_2012-03-19","F","Mix20",657,21,21.6,"total_words_fre",210,"single","TotalNW_Dom","bilingual",50,50,0,"French",NA,1,"Y","Y","Y","Y","Y","bothFilled",120,86,90,2012-03-19,1,FALSE,1,18,"n",50,"50_50",391,0,0
"1411","1411_2012-03-24","F","BiAEM22",685,22,22.52,"word_vocab",663,"combined","word_vocab","bilingual",49,51,0,"French","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",224,127,88,2012-03-24,1,TRUE,2,16,"y",49,"50_50",196,0,0
"1411","1411_2012-03-24","F","BiAEM22",685,22,22.52,"concept_vocab",439,"combined","concept_vocab","bilingual",49,51,0,"French","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",224,127,88,2012-03-24,1,TRUE,2,16,"y",49,"50_50",196,0,0
"1411","1411_2012-03-24","F","BiAEM22",685,22,22.52,"total_words_eng",351,"single","TotalNW_NonDom","bilingual",49,51,0,"French","Mother",1,"Y","Y","Y","Y","Y","bothFilled",224,127,88,2012-03-24,1,TRUE,2,16,"y",49,"50_50",196,0,0
"1411","1411_2012-03-24","F","BiAEM22",685,22,22.52,"total_words_fre",312,"single","TotalNW_Dom","bilingual",49,51,0,"French","Mother",1,"Y","Y","Y","Y","Y","bothFilled",224,127,88,2012-03-24,1,TRUE,2,16,"y",49,"50_50",196,0,0
"907","907_2012-03-31","M","Mix20",638,20,20.98,"word_vocab",73,"combined","word_vocab","bilingual",68,32,0,"English",NA,NA,"Y","Y","Y","Y","Y","bothFilled",9,50,5,2012-03-31,1,FALSE,1,16,"n",32,"60_40",178,0,0
"908","908_2012-03-31","F","Mix20",638,20,20.98,"word_vocab",97,"combined","word_vocab","bilingual",68,32,0,"English",NA,NA,"Y","Y","Y","Y","Y","bothFilled",15,51,16,2012-03-31,1,FALSE,1,16,"n",32,"60_40",362,0,0
"907","907_2012-03-31","M","Mix20",638,20,20.98,"concept_vocab",64,"combined","concept_vocab","bilingual",68,32,0,"English",NA,NA,"Y","Y","Y","Y","Y","bothFilled",9,50,5,2012-03-31,1,FALSE,1,16,"n",32,"60_40",178,0,0
"908","908_2012-03-31","F","Mix20",638,20,20.98,"concept_vocab",82,"combined","concept_vocab","bilingual",68,32,0,"English",NA,NA,"Y","Y","Y","Y","Y","bothFilled",15,51,16,2012-03-31,1,FALSE,1,16,"n",32,"60_40",362,0,0
"907","907_2012-03-31","M","Mix20",638,20,20.98,"total_words_eng",59,"single","TotalNW_Dom","bilingual",68,32,0,"English",NA,1,"Y","Y","Y","Y","Y","bothFilled",9,50,5,2012-03-31,1,FALSE,1,16,"n",32,"60_40",178,0,0
"908","908_2012-03-31","F","Mix20",638,20,20.98,"total_words_eng",66,"single","TotalNW_Dom","bilingual",68,32,0,"English",NA,1,"Y","Y","Y","Y","Y","bothFilled",15,51,16,2012-03-31,1,FALSE,1,16,"n",32,"60_40",362,0,0
"907","907_2012-03-31","M","Mix20",638,20,20.98,"total_words_fre",14,"single","TotalNW_NonDom","bilingual",68,32,0,"English",NA,1,"Y","Y","Y","Y","Y","bothFilled",9,50,5,2012-03-31,1,FALSE,1,16,"n",32,"60_40",178,0,0
"908","908_2012-03-31","F","Mix20",638,20,20.98,"total_words_fre",31,"single","TotalNW_NonDom","bilingual",68,32,0,"English",NA,1,"Y","Y","Y","Y","Y","bothFilled",15,51,16,2012-03-31,1,FALSE,1,16,"n",32,"60_40",362,0,0
"711","711_2012-04-10","F","Mix20",642,21,21.11,"word_vocab",467,"combined","word_vocab","bilingual",73,27,0,"English",NA,NA,"Y","Y","Y","Y","Y","bothFilled",113,225,16,2012-04-10,1,FALSE,1,NA,"y",27,"70_30",286,0,0
"712","712_2012-04-10","F","Mix20",642,21,21.11,"word_vocab",467,"combined","word_vocab","bilingual",73,27,0,"English",NA,NA,"Y","Y","Y","Y","Y","bothFilled",112,227,16,2012-04-10,1,FALSE,1,NA,"y",27,"70_30",121,0,0
"711","711_2012-04-10","F","Mix20",642,21,21.11,"concept_vocab",354,"combined","concept_vocab","bilingual",73,27,0,"English",NA,NA,"Y","Y","Y","Y","Y","bothFilled",113,225,16,2012-04-10,1,FALSE,1,NA,"y",27,"70_30",286,0,0
"712","712_2012-04-10","F","Mix20",642,21,21.11,"concept_vocab",355,"combined","concept_vocab","bilingual",73,27,0,"English",NA,NA,"Y","Y","Y","Y","Y","bothFilled",112,227,16,2012-04-10,1,FALSE,1,NA,"y",27,"70_30",121,0,0
"711","711_2012-04-10","F","Mix20",642,21,21.11,"total_words_eng",338,"single","TotalNW_Dom","bilingual",73,27,0,"English",NA,1,"Y","Y","Y","Y","Y","bothFilled",113,225,16,2012-04-10,1,FALSE,1,NA,"y",27,"70_30",286,0,0
"712","712_2012-04-10","F","Mix20",642,21,21.11,"total_words_eng",339,"single","TotalNW_Dom","bilingual",73,27,0,"English",NA,1,"Y","Y","Y","Y","Y","bothFilled",112,227,16,2012-04-10,1,FALSE,1,NA,"y",27,"70_30",121,0,0
"711","711_2012-04-10","F","Mix20",642,21,21.11,"total_words_fre",129,"single","TotalNW_NonDom","bilingual",73,27,0,"English",NA,1,"Y","Y","Y","Y","Y","bothFilled",113,225,16,2012-04-10,1,FALSE,1,NA,"y",27,"70_30",286,0,0
"712","712_2012-04-10","F","Mix20",642,21,21.11,"total_words_fre",128,"single","TotalNW_NonDom","bilingual",73,27,0,"English",NA,1,"Y","Y","Y","Y","Y","bothFilled",112,227,16,2012-04-10,1,FALSE,1,NA,"y",27,"70_30",121,0,0
"108","108_2012-05-10","F","Mix20",640,21,21.04,"word_vocab",126,"combined","word_vocab","bilingual",63.5,36.5,0,"English","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",23,71,9,2012-05-10,1,TRUE,2,18,"n",36.5,"60_40",244,0,0
"108","108_2012-05-10","F","Mix20",640,21,21.04,"concept_vocab",103,"combined","concept_vocab","bilingual",63.5,36.5,0,"English","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",23,71,9,2012-05-10,1,TRUE,2,18,"n",36.5,"60_40",244,0,0
"108","108_2012-05-10","F","Mix20",640,21,21.04,"total_words_eng",94,"single","TotalNW_Dom","bilingual",63.5,36.5,0,"English","Mother",1,"Y","Y","Y","Y","Y","bothFilled",23,71,9,2012-05-10,1,TRUE,2,18,"n",36.5,"60_40",244,0,0
"108","108_2012-05-10","F","Mix20",640,21,21.04,"total_words_fre",32,"single","TotalNW_NonDom","bilingual",63.5,36.5,0,"English","Mother",1,"Y","Y","Y","Y","Y","bothFilled",23,71,9,2012-05-10,1,TRUE,2,18,"n",36.5,"60_40",244,0,0
"1411","1411_2012-05-12","F","Prime24",734,24,24.13,"word_vocab",914,"combined","word_vocab","bilingual",43,57,0,"French","Father",NA,"Y","Y","Y","Y","Y","bothFilled",338,193,45,2012-05-12,2,TRUE,2,18,"y",43,"50_50",196,0,0
"1411","1411_2012-05-12","F","Prime24",734,24,24.13,"concept_vocab",576,"combined","concept_vocab","bilingual",43,57,0,"French","Father",NA,"Y","Y","Y","Y","Y","bothFilled",338,193,45,2012-05-12,2,TRUE,2,18,"y",43,"50_50",196,0,0
"1411","1411_2012-05-12","F","Prime24",734,24,24.13,"total_words_eng",531,"single","TotalNW_NonDom","bilingual",43,57,0,"French","Father",1,"Y","Y","Y","Y","Y","bothFilled",338,193,45,2012-05-12,2,TRUE,2,18,"y",43,"50_50",196,0,0
"1411","1411_2012-05-12","F","Prime24",734,24,24.13,"total_words_fre",383,"single","TotalNW_Dom","bilingual",43,57,0,"French","Father",1,"Y","Y","Y","Y","Y","bothFilled",338,193,45,2012-05-12,2,TRUE,2,18,"y",43,"50_50",196,0,0
"397","397_2012-07-31","M","BiAEM26",818,26,26.89,"word_vocab",135,"combined","word_vocab","bilingual",57,42,1,"English",NA,NA,"Y","Y","Y","Y","Y","bothFilled",31,46,27,2012-07-31,2,TRUE,2,21,"y",42.5,"50_50",153,0,0
"397","397_2012-07-31","M","BiAEM26",818,26,26.89,"concept_vocab",104,"combined","concept_vocab","bilingual",57,42,1,"English",NA,NA,"Y","Y","Y","Y","Y","bothFilled",31,46,27,2012-07-31,2,TRUE,2,21,"y",42.5,"50_50",153,0,0
"397","397_2012-07-31","M","BiAEM26",818,26,26.89,"total_words_eng",77,"single","TotalNW_Dom","bilingual",57,42,1,"English",NA,1,"Y","Y","Y","Y","Y","bothFilled",31,46,27,2012-07-31,2,TRUE,2,21,"y",42.5,"50_50",153,0,0
"397","397_2012-07-31","M","BiAEM26",818,26,26.89,"total_words_fre",58,"single","TotalNW_NonDom","bilingual",57,42,1,"English",NA,1,"Y","Y","Y","Y","Y","bothFilled",31,46,27,2012-07-31,2,TRUE,2,21,"y",42.5,"50_50",153,0,0
"1798","1798_2012-08-03","F","Mix20",589,19,19.36,"word_vocab",230,"combined","word_vocab","bilingual",50,50,0,"English","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",57,78,38,2012-08-03,1,FALSE,1,16,"n",50,"50_50",599,0,0
"1885","1885_2012-08-03","F","Mix20",598,19,19.66,"word_vocab",79,"combined","word_vocab","bilingual",60,40,0,"English",NA,NA,"Y","Y","Y","Y","Y","bothFilled",19,25,16,2012-08-03,1,TRUE,3,16,"y",40,"60_40",547,0,0
"344","344_2012-08-03","F","Mix20",624,20,20.52,"word_vocab",804,"combined","word_vocab","bilingual",52,48,0,"English",NA,NA,"Y","Y","Y","Y","Y","bothFilled",178,420,28,2012-08-03,1,FALSE,1,15,"n",48,"50_50",224,0,0
"1798","1798_2012-08-03","F","Mix20",589,19,19.36,"concept_vocab",173,"combined","concept_vocab","bilingual",50,50,0,"English","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",57,78,38,2012-08-03,1,FALSE,1,16,"n",50,"50_50",599,0,0
"1885","1885_2012-08-03","F","Mix20",598,19,19.66,"concept_vocab",60,"combined","concept_vocab","bilingual",60,40,0,"English",NA,NA,"Y","Y","Y","Y","Y","bothFilled",19,25,16,2012-08-03,1,TRUE,3,16,"y",40,"60_40",547,0,0
"344","344_2012-08-03","F","Mix20",624,20,20.52,"concept_vocab",626,"combined","concept_vocab","bilingual",52,48,0,"English",NA,NA,"Y","Y","Y","Y","Y","bothFilled",178,420,28,2012-08-03,1,FALSE,1,15,"n",48,"50_50",224,0,0
"1798","1798_2012-08-03","F","Mix20",589,19,19.36,"total_words_eng",135,"single","TotalNW_Dom","bilingual",50,50,0,"English","Mother",1,"Y","Y","Y","Y","Y","bothFilled",57,78,38,2012-08-03,1,FALSE,1,16,"n",50,"50_50",599,0,0
"1885","1885_2012-08-03","F","Mix20",598,19,19.66,"total_words_eng",44,"single","TotalNW_Dom","bilingual",60,40,0,"English",NA,1,"Y","Y","Y","Y","Y","bothFilled",19,25,16,2012-08-03,1,TRUE,3,16,"y",40,"60_40",547,0,0
"344","344_2012-08-03","F","Mix20",624,20,20.52,"total_words_eng",598,"single","TotalNW_Dom","bilingual",52,48,0,"English",NA,1,"Y","Y","Y","Y","Y","bothFilled",178,420,28,2012-08-03,1,FALSE,1,15,"n",48,"50_50",224,0,0
"1798","1798_2012-08-03","F","Mix20",589,19,19.36,"total_words_fre",95,"single","TotalNW_NonDom","bilingual",50,50,0,"English","Mother",1,"Y","Y","Y","Y","Y","bothFilled",57,78,38,2012-08-03,1,FALSE,1,16,"n",50,"50_50",599,0,0
"1885","1885_2012-08-03","F","Mix20",598,19,19.66,"total_words_fre",35,"single","TotalNW_NonDom","bilingual",60,40,0,"English",NA,1,"Y","Y","Y","Y","Y","bothFilled",19,25,16,2012-08-03,1,TRUE,3,16,"y",40,"60_40",547,0,0
"344","344_2012-08-03","F","Mix20",624,20,20.52,"total_words_fre",206,"single","TotalNW_NonDom","bilingual",52,48,0,"English",NA,1,"Y","Y","Y","Y","Y","bothFilled",178,420,28,2012-08-03,1,FALSE,1,15,"n",48,"50_50",224,0,0
"536","536_2012-08-05","F","BiAEM26",826,27,27.16,"word_vocab",476,"combined","word_vocab","bilingual",29,63,9,"French",NA,NA,"Y","Y","Y","Y","Y","bothFilled",57,4,358,2012-08-05,1,FALSE,1,18,"n",33,"60_40",611,0,0
"1877","1877_2012-08-05","M","Mix20",601,19,19.76,"word_vocab",33,"combined","word_vocab","bilingual",43.5,56.5,0,"French",NA,NA,"Y","Y","Y","Y","Y","bothFilled",6,2,19,2012-08-05,1,FALSE,1,18,"n",43.5,"50_50",302,0,0
"536","536_2012-08-05","F","BiAEM26",826,27,27.16,"concept_vocab",419,"combined","concept_vocab","bilingual",29,63,9,"French",NA,NA,"Y","Y","Y","Y","Y","bothFilled",57,4,358,2012-08-05,1,FALSE,1,18,"n",33,"60_40",611,0,0
"1877","1877_2012-08-05","M","Mix20",601,19,19.76,"concept_vocab",27,"combined","concept_vocab","bilingual",43.5,56.5,0,"French",NA,NA,"Y","Y","Y","Y","Y","bothFilled",6,2,19,2012-08-05,1,FALSE,1,18,"n",43.5,"50_50",302,0,0
"536","536_2012-08-05","F","BiAEM26",826,27,27.16,"total_words_eng",61,"single","TotalNW_NonDom","bilingual",29,63,9,"French",NA,1,"Y","Y","Y","Y","Y","bothFilled",57,4,358,2012-08-05,1,FALSE,1,18,"n",33,"60_40",611,0,0
"1877","1877_2012-08-05","M","Mix20",601,19,19.76,"total_words_eng",8,"single","TotalNW_NonDom","bilingual",43.5,56.5,0,"French",NA,1,"Y","Y","Y","Y","Y","bothFilled",6,2,19,2012-08-05,1,FALSE,1,18,"n",43.5,"50_50",302,0,0
"536","536_2012-08-05","F","BiAEM26",826,27,27.16,"total_words_fre",415,"single","TotalNW_Dom","bilingual",29,63,9,"French",NA,1,"Y","Y","Y","Y","Y","bothFilled",57,4,358,2012-08-05,1,FALSE,1,18,"n",33,"60_40",611,0,0
"1877","1877_2012-08-05","M","Mix20",601,19,19.76,"total_words_fre",25,"single","TotalNW_Dom","bilingual",43.5,56.5,0,"French",NA,1,"Y","Y","Y","Y","Y","bothFilled",6,2,19,2012-08-05,1,FALSE,1,18,"n",43.5,"50_50",302,0,0
"1542","1542_2012-08-06","M","Mix20",612,20,20.12,"word_vocab",68,"combined","word_vocab","bilingual",62,38,0,"English",NA,NA,"Y","Y","Y","Y","Y","bothFilled",12,34,10,2012-08-06,1,FALSE,1,18,"y",38,"60_40",364,0,0
"1542","1542_2012-08-06","M","Mix20",612,20,20.12,"concept_vocab",56,"combined","concept_vocab","bilingual",62,38,0,"English",NA,NA,"Y","Y","Y","Y","Y","bothFilled",12,34,10,2012-08-06,1,FALSE,1,18,"y",38,"60_40",364,0,0
"1542","1542_2012-08-06","M","Mix20",612,20,20.12,"total_words_eng",46,"single","TotalNW_Dom","bilingual",62,38,0,"English",NA,1,"Y","Y","Y","Y","Y","bothFilled",12,34,10,2012-08-06,1,FALSE,1,18,"y",38,"60_40",364,0,0
"1542","1542_2012-08-06","M","Mix20",612,20,20.12,"total_words_fre",22,"single","TotalNW_NonDom","bilingual",62,38,0,"English",NA,1,"Y","Y","Y","Y","Y","bothFilled",12,34,10,2012-08-06,1,FALSE,1,18,"y",38,"60_40",364,0,0
"1894","1894_2012-08-08","M","Mix20",601,19,19.76,"word_vocab",34,"combined","word_vocab","bilingual",27,74,0,"French","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",8,7,11,2012-08-08,1,FALSE,1,16,"n",26.5,"70_30",365,0,0
"1894","1894_2012-08-08","M","Mix20",601,19,19.76,"concept_vocab",26,"combined","concept_vocab","bilingual",27,74,0,"French","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",8,7,11,2012-08-08,1,FALSE,1,16,"n",26.5,"70_30",365,0,0
"1894","1894_2012-08-08","M","Mix20",601,19,19.76,"total_words_eng",15,"single","TotalNW_NonDom","bilingual",27,74,0,"French","Mother",1,"Y","Y","Y","Y","Y","bothFilled",8,7,11,2012-08-08,1,FALSE,1,16,"n",26.5,"70_30",365,0,0
"1894","1894_2012-08-08","M","Mix20",601,19,19.76,"total_words_fre",19,"single","TotalNW_Dom","bilingual",27,74,0,"French","Mother",1,"Y","Y","Y","Y","Y","bothFilled",8,7,11,2012-08-08,1,FALSE,1,16,"n",26.5,"70_30",365,0,0
"442","442_2012-08-11","F","BiAEM26",815,26,26.79,"word_vocab",736,"combined","word_vocab","bilingual",53,45,2,"English",NA,NA,"Y","Y","Y","Y","Y","bothFilled",241,178,76,2012-08-11,1,FALSE,1,NA,"y",46,"50_50",90,0,0
"442","442_2012-08-11","F","BiAEM26",815,26,26.79,"concept_vocab",495,"combined","concept_vocab","bilingual",53,45,2,"English",NA,NA,"Y","Y","Y","Y","Y","bothFilled",241,178,76,2012-08-11,1,FALSE,1,NA,"y",46,"50_50",90,0,0
"442","442_2012-08-11","F","BiAEM26",815,26,26.79,"total_words_eng",419,"single","TotalNW_Dom","bilingual",53,45,2,"English",NA,1,"Y","Y","Y","Y","Y","bothFilled",241,178,76,2012-08-11,1,FALSE,1,NA,"y",46,"50_50",90,0,0
"442","442_2012-08-11","F","BiAEM26",815,26,26.79,"total_words_fre",317,"single","TotalNW_NonDom","bilingual",53,45,2,"English",NA,1,"Y","Y","Y","Y","Y","bothFilled",241,178,76,2012-08-11,1,FALSE,1,NA,"y",46,"50_50",90,0,0
"905","905_2012-09-22","M","BiAEM26",810,26,26.63,"word_vocab",314,"combined","word_vocab","bilingual",71,29,0,"English",NA,NA,"Y","Y","Y","Y","Y","bothFilled",60,30,164,2012-09-22,1,FALSE,1,18,"n",29,"70_30",74,0,0
"905","905_2012-09-22","M","BiAEM26",810,26,26.63,"concept_vocab",254,"combined","concept_vocab","bilingual",71,29,0,"English",NA,NA,"Y","Y","Y","Y","Y","bothFilled",60,30,164,2012-09-22,1,FALSE,1,18,"n",29,"70_30",74,0,0
"905","905_2012-09-22","M","BiAEM26",810,26,26.63,"total_words_eng",90,"single","TotalNW_Dom","bilingual",71,29,0,"English",NA,1,"Y","Y","Y","Y","Y","bothFilled",60,30,164,2012-09-22,1,FALSE,1,18,"n",29,"70_30",74,0,0
"905","905_2012-09-22","M","BiAEM26",810,26,26.63,"total_words_fre",224,"single","TotalNW_NonDom","bilingual",71,29,0,"English",NA,1,"Y","Y","Y","Y","Y","bothFilled",60,30,164,2012-09-22,1,FALSE,1,18,"n",29,"70_30",74,0,0
"192","192_2012-10-13","M","BiAEM26",813,26,26.73,"word_vocab",252,"combined","word_vocab","bilingual",27,73,0,"French",NA,NA,"Y","Y","Y","Y","Y","bothFilled",56,7,133,2012-10-13,1,FALSE,1,16,"n",27,"70_30",355,0,0
"192","192_2012-10-13","M","BiAEM26",813,26,26.73,"concept_vocab",196,"combined","concept_vocab","bilingual",27,73,0,"French",NA,NA,"Y","Y","Y","Y","Y","bothFilled",56,7,133,2012-10-13,1,FALSE,1,16,"n",27,"70_30",355,0,0
"192","192_2012-10-13","M","BiAEM26",813,26,26.73,"total_words_eng",63,"single","TotalNW_NonDom","bilingual",27,73,0,"French",NA,1,"Y","Y","Y","Y","Y","bothFilled",56,7,133,2012-10-13,1,FALSE,1,16,"n",27,"70_30",355,0,0
"192","192_2012-10-13","M","BiAEM26",813,26,26.73,"total_words_fre",189,"single","TotalNW_Dom","bilingual",27,73,0,"French",NA,1,"Y","Y","Y","Y","Y","bothFilled",56,7,133,2012-10-13,1,FALSE,1,16,"n",27,"70_30",355,0,0
"916","916_2012-10-20","F","BiAEM26",829,27,27.25,"word_vocab",163,"combined","word_vocab","bilingual",36.98,63.03,0,"French",NA,NA,"Y","Y","Y","Y","Y","bothFilled",35,21,72,2012-10-20,1,FALSE,1,NA,"y",36.975,"60_40",212,0,0
"916","916_2012-10-20","F","BiAEM26",829,27,27.25,"concept_vocab",128,"combined","concept_vocab","bilingual",36.98,63.03,0,"French",NA,NA,"Y","Y","Y","Y","Y","bothFilled",35,21,72,2012-10-20,1,FALSE,1,NA,"y",36.975,"60_40",212,0,0
"916","916_2012-10-20","F","BiAEM26",829,27,27.25,"total_words_eng",56,"single","TotalNW_NonDom","bilingual",36.98,63.03,0,"French",NA,1,"Y","Y","Y","Y","Y","bothFilled",35,21,72,2012-10-20,1,FALSE,1,NA,"y",36.975,"60_40",212,0,0
